file,phase,candidate,status,constructed_cost,after_local_cost,best_before,best_after,improvement,time_seconds,note
vrp_200_16_1,sweep-grid,try=37;dir=reverse;offset=5.812,INFEASIBLE,INF,INF,INF,INF,0.000000,0.004,construction did not produce feasible solution
vrp_200_16_1,sweep-grid,try=38;dir=forward;offset=5.969,INFEASIBLE,INF,INF,INF,INF,0.000000,0.004,construction did not produce feasible solution
vrp_200_16_1,sweep-grid,try=38;dir=reverse;offset=5.969,INFEASIBLE,INF,INF,INF,INF,0.000000,0.004,construction did not produce feasible solution
vrp_200_16_1,sweep-grid,try=39;dir=forward;offset=6.126,INFEASIBLE,INF,INF,INF,INF,0.000000,0.004,construction did not produce feasible solution
vrp_200_16_1,sweep-grid,try=39;dir=reverse;offset=6.126,INFEASIBLE,INF,INF,INF,INF,0.000000,0.004,construction did not produce feasible solution
vrp_200_16_1,sweep-grid,PHASE_SUMMARY,NOT_USEFUL,INF,INF,INF,INF,0.000000,0.003,candidates=80; feasible=0; improved=0
vrp_200_16_1,LNS,SKIPPED,NO_INITIAL_FEASIBLE,INF,INF,INF,INF,0.000000,0.004,fallback-regret disabled; no feasible initial solution for LNS
vrp_26_8_1,savings,noise=0,INFEASIBLE,INF,INF,INF,INF,0.000000,0.000,construction did not produce feasible solution
vrp_26_8_1,savings,PHASE_SUMMARY,NOT_USEFUL,INF,INF,INF,INF,0.000000,0.000,candidates=1; feasible=0; improved=0
vrp_26_8_1,sweep-grid,try=0;dir=forward;offset=0.000,INFEASIBLE,INF,INF,INF,INF,0.000000,0.000,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=0;dir=reverse;offset=0.000,INFEASIBLE,INF,INF,INF,INF,0.000000,0.000,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=1;dir=forward;offset=0.157,INFEASIBLE,INF,INF,INF,INF,0.000000,0.000,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=1;dir=reverse;offset=0.157,INFEASIBLE,INF,INF,INF,INF,0.000000,0.000,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=2;dir=forward;offset=0.314,INFEASIBLE,INF,INF,INF,INF,0.000000,0.000,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=2;dir=reverse;offset=0.314,INFEASIBLE,INF,INF,INF,INF,0.000000,0.000,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=3;dir=forward;offset=0.471,INFEASIBLE,INF,INF,INF,INF,0.000000,0.000,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=3;dir=reverse;offset=0.471,INFEASIBLE,INF,INF,INF,INF,0.000000,0.000,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=4;dir=forward;offset=0.628,INFEASIBLE,INF,INF,INF,INF,0.000000,0.000,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=4;dir=reverse;offset=0.628,INFEASIBLE,INF,INF,INF,INF,0.000000,0.000,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=5;dir=forward;offset=0.785,INFEASIBLE,INF,INF,INF,INF,0.000000,0.000,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=5;dir=reverse;offset=0.785,IMPROVED_BEST,746.711871,705.199134,INF,705.199134,INF,0.000,local_gain=41.512737
vrp_26_8_1,sweep-grid,try=6;dir=forward;offset=0.942,INFEASIBLE,INF,INF,705.199134,705.199134,0.000000,0.000,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=6;dir=reverse;offset=0.942,OK_NO_BEST,746.711871,705.199134,705.199134,705.199134,0.000000,0.000,local_gain=41.512737
vrp_26_8_1,sweep-grid,try=7;dir=forward;offset=1.100,IMPROVED_BEST,694.860687,650.105558,705.199134,650.105558,55.093576,0.000,local_gain=44.755129
vrp_26_8_1,sweep-grid,try=7;dir=reverse;offset=1.100,INFEASIBLE,INF,INF,650.105558,650.105558,0.000000,0.000,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=8;dir=forward;offset=1.257,INFEASIBLE,INF,INF,650.105558,650.105558,0.000000,0.000,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=8;dir=reverse;offset=1.257,INFEASIBLE,INF,INF,650.105558,650.105558,0.000000,0.000,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=9;dir=forward;offset=1.414,IMPROVED_BEST,640.641164,639.528127,650.105558,639.528127,10.577431,0.000,local_gain=1.113037
vrp_26_8_1,sweep-grid,try=9;dir=reverse;offset=1.414,INFEASIBLE,INF,INF,639.528127,639.528127,0.000000,0.000,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=10;dir=forward;offset=1.571,OK_NO_BEST,640.641164,639.528127,639.528127,639.528127,0.000000,0.001,local_gain=1.113037
vrp_26_8_1,sweep-grid,try=10;dir=reverse;offset=1.571,INFEASIBLE,INF,INF,639.528127,639.528127,0.000000,0.001,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=11;dir=forward;offset=1.728,OK_NO_BEST,694.860687,650.105558,639.528127,639.528127,0.000000,0.001,local_gain=44.755129
vrp_26_8_1,sweep-grid,try=11;dir=reverse;offset=1.728,INFEASIBLE,INF,INF,639.528127,639.528127,0.000000,0.001,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=12;dir=forward;offset=1.885,OK_NO_BEST,694.860687,650.105558,639.528127,639.528127,0.000000,0.001,local_gain=44.755129
vrp_26_8_1,sweep-grid,try=12;dir=reverse;offset=1.885,INFEASIBLE,INF,INF,639.528127,639.528127,0.000000,0.001,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=13;dir=forward;offset=2.042,OK_NO_BEST,694.860687,650.105558,639.528127,639.528127,0.000000,0.001,local_gain=44.755129
vrp_26_8_1,sweep-grid,try=13;dir=reverse;offset=2.042,INFEASIBLE,INF,INF,639.528127,639.528127,0.000000,0.001,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=14;dir=forward;offset=2.199,OK_NO_BEST,694.860687,650.105558,639.528127,639.528127,0.000000,0.001,local_gain=44.755129
vrp_26_8_1,sweep-grid,try=14;dir=reverse;offset=2.199,INFEASIBLE,INF,INF,639.528127,639.528127,0.000000,0.001,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=15;dir=forward;offset=2.356,INFEASIBLE,INF,INF,639.528127,639.528127,0.000000,0.001,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=15;dir=reverse;offset=2.356,INFEASIBLE,INF,INF,639.528127,639.528127,0.000000,0.001,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=16;dir=forward;offset=2.513,INFEASIBLE,INF,INF,639.528127,639.528127,0.000000,0.001,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=16;dir=reverse;offset=2.513,INFEASIBLE,INF,INF,639.528127,639.528127,0.000000,0.001,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=17;dir=forward;offset=2.670,OK_NO_BEST,640.641164,639.528127,639.528127,639.528127,0.000000,0.001,local_gain=1.113037
vrp_26_8_1,sweep-grid,try=17;dir=reverse;offset=2.670,INFEASIBLE,INF,INF,639.528127,639.528127,0.000000,0.001,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=18;dir=forward;offset=2.827,OK_NO_BEST,640.641164,639.528127,639.528127,639.528127,0.000000,0.001,local_gain=1.113037
vrp_26_8_1,sweep-grid,try=18;dir=reverse;offset=2.827,INFEASIBLE,INF,INF,639.528127,639.528127,0.000000,0.001,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=19;dir=forward;offset=2.985,OK_NO_BEST,640.641164,639.528127,639.528127,639.528127,0.000000,0.001,local_gain=1.113037
vrp_26_8_1,sweep-grid,try=19;dir=reverse;offset=2.985,INFEASIBLE,INF,INF,639.528127,639.528127,0.000000,0.001,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=20;dir=forward;offset=3.142,OK_NO_BEST,640.641164,639.528127,639.528127,639.528127,0.000000,0.001,local_gain=1.113037
vrp_26_8_1,sweep-grid,try=20;dir=reverse;offset=3.142,INFEASIBLE,INF,INF,639.528127,639.528127,0.000000,0.001,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=21;dir=forward;offset=3.299,INFEASIBLE,INF,INF,639.528127,639.528127,0.000000,0.001,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=21;dir=reverse;offset=3.299,INFEASIBLE,INF,INF,639.528127,639.528127,0.000000,0.001,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=22;dir=forward;offset=3.456,INFEASIBLE,INF,INF,639.528127,639.528127,0.000000,0.001,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=22;dir=reverse;offset=3.456,INFEASIBLE,INF,INF,639.528127,639.528127,0.000000,0.001,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=23;dir=forward;offset=3.613,INFEASIBLE,INF,INF,639.528127,639.528127,0.000000,0.001,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=23;dir=reverse;offset=3.613,INFEASIBLE,INF,INF,639.528127,639.528127,0.000000,0.001,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=24;dir=forward;offset=3.770,INFEASIBLE,INF,INF,639.528127,639.528127,0.000000,0.001,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=24;dir=reverse;offset=3.770,INFEASIBLE,INF,INF,639.528127,639.528127,0.000000,0.001,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=25;dir=forward;offset=3.927,INFEASIBLE,INF,INF,639.528127,639.528127,0.000000,0.001,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=25;dir=reverse;offset=3.927,INFEASIBLE,INF,INF,639.528127,639.528127,0.000000,0.001,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=26;dir=forward;offset=4.084,INFEASIBLE,INF,INF,639.528127,639.528127,0.000000,0.001,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=26;dir=reverse;offset=4.084,INFEASIBLE,INF,INF,639.528127,639.528127,0.000000,0.001,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=27;dir=forward;offset=4.241,INFEASIBLE,INF,INF,639.528127,639.528127,0.000000,0.001,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=27;dir=reverse;offset=4.241,INFEASIBLE,INF,INF,639.528127,639.528127,0.000000,0.001,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=28;dir=forward;offset=4.398,INFEASIBLE,INF,INF,639.528127,639.528127,0.000000,0.001,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=28;dir=reverse;offset=4.398,INFEASIBLE,INF,INF,639.528127,639.528127,0.000000,0.001,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=29;dir=forward;offset=4.555,OK_NO_BEST,640.641164,639.528127,639.528127,639.528127,0.000000,0.001,local_gain=1.113037
vrp_26_8_1,sweep-grid,try=29;dir=reverse;offset=4.555,INFEASIBLE,INF,INF,639.528127,639.528127,0.000000,0.001,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=30;dir=forward;offset=4.712,OK_NO_BEST,640.641164,639.528127,639.528127,639.528127,0.000000,0.001,local_gain=1.113037
vrp_26_8_1,sweep-grid,try=30;dir=reverse;offset=4.712,INFEASIBLE,INF,INF,639.528127,639.528127,0.000000,0.001,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=31;dir=forward;offset=4.869,INFEASIBLE,INF,INF,639.528127,639.528127,0.000000,0.001,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=31;dir=reverse;offset=4.869,INFEASIBLE,INF,INF,639.528127,639.528127,0.000000,0.001,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=32;dir=forward;offset=5.027,INFEASIBLE,INF,INF,639.528127,639.528127,0.000000,0.001,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=32;dir=reverse;offset=5.027,INFEASIBLE,INF,INF,639.528127,639.528127,0.000000,0.001,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=33;dir=forward;offset=5.184,INFEASIBLE,INF,INF,639.528127,639.528127,0.000000,0.001,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=33;dir=reverse;offset=5.184,INFEASIBLE,INF,INF,639.528127,639.528127,0.000000,0.001,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=34;dir=forward;offset=5.341,INFEASIBLE,INF,INF,639.528127,639.528127,0.000000,0.001,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=34;dir=reverse;offset=5.341,INFEASIBLE,INF,INF,639.528127,639.528127,0.000000,0.001,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=35;dir=forward;offset=5.498,INFEASIBLE,INF,INF,639.528127,639.528127,0.000000,0.001,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=35;dir=reverse;offset=5.498,INFEASIBLE,INF,INF,639.528127,639.528127,0.000000,0.001,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=36;dir=forward;offset=5.655,OK_NO_BEST,640.641164,639.528127,639.528127,639.528127,0.000000,0.001,local_gain=1.113037
vrp_26_8_1,sweep-grid,try=36;dir=reverse;offset=5.655,INFEASIBLE,INF,INF,639.528127,639.528127,0.000000,0.001,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=37;dir=forward;offset=5.812,OK_NO_BEST,640.641164,639.528127,639.528127,639.528127,0.000000,0.001,local_gain=1.113037
vrp_26_8_1,sweep-grid,try=37;dir=reverse;offset=5.812,INFEASIBLE,INF,INF,639.528127,639.528127,0.000000,0.001,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=38;dir=forward;offset=5.969,INFEASIBLE,INF,INF,639.528127,639.528127,0.000000,0.001,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=38;dir=reverse;offset=5.969,INFEASIBLE,INF,INF,639.528127,639.528127,0.000000,0.002,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=39;dir=forward;offset=6.126,INFEASIBLE,INF,INF,639.528127,639.528127,0.000000,0.002,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,try=39;dir=reverse;offset=6.126,INFEASIBLE,INF,INF,639.528127,639.528127,0.000000,0.002,construction did not produce feasible solution
vrp_26_8_1,sweep-grid,PHASE_SUMMARY,USEFUL,INF,INF,INF,639.528127,INF,0.001,candidates=80; feasible=17; improved=3
vrp_26_8_1,LNS,iter=15;removed=18,IMPROVED_BEST,638.684026,638.684026,639.528127,638.684026,0.844101,0.002,LNS destroy-repair improved incumbent
vrp_26_8_1,LNS,iter=24;removed=5,IMPROVED_BEST,607.650946,607.650946,638.684026,607.650946,31.033080,0.002,LNS destroy-repair improved incumbent
vrp_26_8_1,LNS,PROGRESS,USEFUL_SO_FAR,INF,INF,639.528127,607.650946,31.877182,15.002,iter=1293107; feasible=1293107; improved=2
vrp_26_8_1,LNS,PROGRESS,USEFUL_SO_FAR,INF,INF,639.528127,607.650946,31.877182,30.002,iter=2600246; feasible=2600246; improved=2
vrp_26_8_1,LNS,PROGRESS,USEFUL_SO_FAR,INF,INF,639.528127,607.650946,31.877182,45.003,iter=3876617; feasible=3876617; improved=2
vrp_26_8_1,LNS,PHASE_SUMMARY,USEFUL,INF,INF,639.528127,607.650946,31.877182,58.447,candidates=5000001; feasible=5000001; improved=2
vrp_421_41_1,savings,noise=0,IMPROVED_BEST,1962.375921,1954.015684,INF,1954.015684,INF,0.008,local_gain=8.360237
vrp_421_41_1,savings,PHASE_SUMMARY,USEFUL,INF,INF,INF,1954.015684,INF,0.008,candidates=1; feasible=1; improved=1
vrp_421_41_1,sweep-grid,try=0;dir=forward;offset=0.000,OK_NO_BEST,2338.332113,2122.714707,1954.015684,1954.015684,0.000000,0.020,local_gain=215.617406
vrp_421_41_1,sweep-grid,try=0;dir=reverse;offset=0.000,OK_NO_BEST,2347.287130,2116.222298,1954.015684,1954.015684,0.000000,0.036,local_gain=231.064832
vrp_421_41_1,sweep-grid,try=1;dir=forward;offset=0.157,OK_NO_BEST,2421.465903,2117.743002,1954.015684,1954.015684,0.000000,0.057,local_gain=303.722901
vrp_421_41_1,sweep-grid,try=1;dir=reverse;offset=0.157,OK_NO_BEST,2399.005527,2129.262912,1954.015684,1954.015684,0.000000,0.071,local_gain=269.742615
vrp_421_41_1,sweep-grid,try=2;dir=forward;offset=0.314,OK_NO_BEST,2369.653231,2080.628044,1954.015684,1954.015684,0.000000,0.087,local_gain=289.025187
vrp_421_41_1,sweep-grid,try=2;dir=reverse;offset=0.314,OK_NO_BEST,2349.168976,2093.756988,1954.015684,1954.015684,0.000000,0.100,local_gain=255.411988
vrp_421_41_1,sweep-grid,try=3;dir=forward;offset=0.471,OK_NO_BEST,2394.484871,2142.443240,1954.015684,1954.015684,0.000000,0.113,local_gain=252.041631
vrp_421_41_1,sweep-grid,try=3;dir=reverse;offset=0.471,OK_NO_BEST,2442.338768,2141.161988,1954.015684,1954.015684,0.000000,0.240,local_gain=301.176781
vrp_421_41_1,sweep-grid,try=4;dir=forward;offset=0.628,OK_NO_BEST,2343.226385,2139.109067,1954.015684,1954.015684,0.000000,0.256,local_gain=204.117318
vrp_421_41_1,sweep-grid,try=4;dir=reverse;offset=0.628,OK_NO_BEST,2362.262554,2073.047951,1954.015684,1954.015684,0.000000,0.279,local_gain=289.214603
vrp_421_41_1,sweep-grid,try=5;dir=forward;offset=0.785,OK_NO_BEST,2362.785205,2093.978372,1954.015684,1954.015684,0.000000,0.297,local_gain=268.806834
vrp_421_41_1,sweep-grid,try=5;dir=reverse;offset=0.785,OK_NO_BEST,2354.921419,2132.672275,1954.015684,1954.015684,0.000000,0.313,local_gain=222.249145
vrp_421_41_1,sweep-grid,try=6;dir=forward;offset=0.942,OK_NO_BEST,2349.047223,2111.257760,1954.015684,1954.015684,0.000000,0.326,local_gain=237.789463
vrp_421_41_1,sweep-grid,try=6;dir=reverse;offset=0.942,OK_NO_BEST,2361.159932,2187.268002,1954.015684,1954.015684,0.000000,0.337,local_gain=173.891929
vrp_421_41_1,sweep-grid,try=7;dir=forward;offset=1.100,OK_NO_BEST,2335.096734,2098.307421,1954.015684,1954.015684,0.000000,0.354,local_gain=236.789313
vrp_421_41_1,sweep-grid,try=7;dir=reverse;offset=1.100,OK_NO_BEST,2340.603976,2119.952202,1954.015684,1954.015684,0.000000,0.369,local_gain=220.651774
vrp_421_41_1,sweep-grid,try=8;dir=forward;offset=1.257,OK_NO_BEST,2345.042799,2051.109656,1954.015684,1954.015684,0.000000,0.384,local_gain=293.933143
vrp_421_41_1,sweep-grid,try=8;dir=reverse;offset=1.257,OK_NO_BEST,2349.865857,2092.109361,1954.015684,1954.015684,0.000000,0.398,local_gain=257.756497
vrp_421_41_1,sweep-grid,try=9;dir=forward;offset=1.414,OK_NO_BEST,2394.836836,2139.036753,1954.015684,1954.015684,0.000000,0.410,local_gain=255.800084
vrp_421_41_1,sweep-grid,try=9;dir=reverse;offset=1.414,OK_NO_BEST,2355.944852,2144.475891,1954.015684,1954.015684,0.000000,0.422,local_gain=211.468961
vrp_421_41_1,sweep-grid,try=10;dir=forward;offset=1.571,OK_NO_BEST,2390.026412,2106.040917,1954.015684,1954.015684,0.000000,0.438,local_gain=283.985495
vrp_421_41_1,sweep-grid,try=10;dir=reverse;offset=1.571,OK_NO_BEST,2404.402090,2075.891781,1954.015684,1954.015684,0.000000,0.453,local_gain=328.510310
vrp_421_41_1,sweep-grid,try=11;dir=forward;offset=1.728,OK_NO_BEST,2360.584264,2071.514944,1954.015684,1954.015684,0.000000,0.470,local_gain=289.069320
vrp_421_41_1,sweep-grid,try=11;dir=reverse;offset=1.728,OK_NO_BEST,2379.231963,2136.259717,1954.015684,1954.015684,0.000000,0.481,local_gain=242.972246
vrp_421_41_1,sweep-grid,try=12;dir=forward;offset=1.885,OK_NO_BEST,2336.358900,2103.897095,1954.015684,1954.015684,0.000000,0.497,local_gain=232.461806
vrp_421_41_1,sweep-grid,try=12;dir=reverse;offset=1.885,OK_NO_BEST,2326.883713,2048.817327,1954.015684,1954.015684,0.000000,0.513,local_gain=278.066386
vrp_421_41_1,sweep-grid,try=13;dir=forward;offset=2.042,OK_NO_BEST,2358.832758,2117.797578,1954.015684,1954.015684,0.000000,0.530,local_gain=241.035180
vrp_421_41_1,sweep-grid,try=13;dir=reverse;offset=2.042,OK_NO_BEST,2354.258134,2122.260072,1954.015684,1954.015684,0.000000,0.543,local_gain=231.998062
vrp_421_41_1,sweep-grid,try=14;dir=forward;offset=2.199,OK_NO_BEST,2360.150562,2135.700834,1954.015684,1954.015684,0.000000,0.557,local_gain=224.449727
vrp_421_41_1,sweep-grid,try=14;dir=reverse;offset=2.199,OK_NO_BEST,2338.478712,2101.844172,1954.015684,1954.015684,0.000000,0.571,local_gain=236.634540
vrp_421_41_1,sweep-grid,try=15;dir=forward;offset=2.356,OK_NO_BEST,2338.736407,2121.337868,1954.015684,1954.015684,0.000000,0.588,local_gain=217.398539
vrp_421_41_1,sweep-grid,try=15;dir=reverse;offset=2.356,OK_NO_BEST,2358.759609,2099.277316,1954.015684,1954.015684,0.000000,0.607,local_gain=259.482293
vrp_421_41_1,sweep-grid,try=16;dir=forward;offset=2.513,OK_NO_BEST,2367.348100,2078.432475,1954.015684,1954.015684,0.000000,0.622,local_gain=288.915625
vrp_421_41_1,sweep-grid,try=16;dir=reverse;offset=2.513,OK_NO_BEST,2364.703399,2151.811333,1954.015684,1954.015684,0.000000,0.638,local_gain=212.892066
vrp_421_41_1,sweep-grid,try=17;dir=forward;offset=2.670,OK_NO_BEST,2430.010521,2103.957307,1954.015684,1954.015684,0.000000,0.659,local_gain=326.053214
vrp_421_41_1,sweep-grid,try=17;dir=reverse;offset=2.670,OK_NO_BEST,2408.029107,2095.168360,1954.015684,1954.015684,0.000000,0.677,local_gain=312.860746
vrp_421_41_1,sweep-grid,try=18;dir=forward;offset=2.827,OK_NO_BEST,2343.167576,2071.788787,1954.015684,1954.015684,0.000000,0.698,local_gain=271.378788
vrp_421_41_1,sweep-grid,try=18;dir=reverse;offset=2.827,OK_NO_BEST,2372.018332,2073.836832,1954.015684,1954.015684,0.000000,0.716,local_gain=298.181500
vrp_421_41_1,sweep-grid,try=19;dir=forward;offset=2.985,OK_NO_BEST,2400.710565,2114.243639,1954.015684,1954.015684,0.000000,0.734,local_gain=286.466926
vrp_421_41_1,sweep-grid,try=19;dir=reverse;offset=2.985,OK_NO_BEST,2405.982706,2117.283212,1954.015684,1954.015684,0.000000,0.750,local_gain=288.699493
vrp_421_41_1,sweep-grid,try=20;dir=forward;offset=3.142,OK_NO_BEST,2340.639016,2133.415775,1954.015684,1954.015684,0.000000,0.767,local_gain=207.223241
vrp_421_41_1,sweep-grid,try=20;dir=reverse;offset=3.142,OK_NO_BEST,2347.182152,2129.654216,1954.015684,1954.015684,0.000000,0.782,local_gain=217.527936
vrp_421_41_1,sweep-grid,try=21;dir=forward;offset=3.299,OK_NO_BEST,2411.539168,2122.936645,1954.015684,1954.015684,0.000000,0.798,local_gain=288.602524
vrp_421_41_1,sweep-grid,try=21;dir=reverse;offset=3.299,OK_NO_BEST,2412.715585,2119.278809,1954.015684,1954.015684,0.000000,0.816,local_gain=293.436776
vrp_421_41_1,sweep-grid,try=22;dir=forward;offset=3.456,OK_NO_BEST,2366.587097,2102.371089,1954.015684,1954.015684,0.000000,0.829,local_gain=264.216007
vrp_421_41_1,sweep-grid,try=22;dir=reverse;offset=3.456,OK_NO_BEST,2338.710383,2054.002270,1954.015684,1954.015684,0.000000,0.842,local_gain=284.708113
vrp_421_41_1,sweep-grid,try=23;dir=forward;offset=3.613,OK_NO_BEST,2421.317204,2136.660124,1954.015684,1954.015684,0.000000,0.857,local_gain=284.657080
vrp_421_41_1,sweep-grid,try=23;dir=reverse;offset=3.613,OK_NO_BEST,2411.135894,2070.870150,1954.015684,1954.015684,0.000000,0.880,local_gain=340.265744
vrp_421_41_1,sweep-grid,try=24;dir=forward;offset=3.770,OK_NO_BEST,2348.974096,2126.147289,1954.015684,1954.015684,0.000000,0.896,local_gain=222.826807
vrp_421_41_1,sweep-grid,try=24;dir=reverse;offset=3.770,OK_NO_BEST,2361.460848,2051.129095,1954.015684,1954.015684,0.000000,0.913,local_gain=310.331753
vrp_421_41_1,sweep-grid,try=25;dir=forward;offset=3.927,OK_NO_BEST,2338.979452,2083.492166,1954.015684,1954.015684,0.000000,0.929,local_gain=255.487286
vrp_421_41_1,sweep-grid,try=25;dir=reverse;offset=3.927,OK_NO_BEST,2347.440189,2109.266901,1954.015684,1954.015684,0.000000,0.943,local_gain=238.173288
vrp_421_41_1,sweep-grid,try=26;dir=forward;offset=4.084,OK_NO_BEST,2339.618844,2105.191306,1954.015684,1954.015684,0.000000,0.958,local_gain=234.427538
vrp_421_41_1,sweep-grid,try=26;dir=reverse;offset=4.084,OK_NO_BEST,2380.866458,2085.427468,1954.015684,1954.015684,0.000000,0.971,local_gain=295.438990
vrp_421_41_1,sweep-grid,try=27;dir=forward;offset=4.241,OK_NO_BEST,2324.896222,2132.626446,1954.015684,1954.015684,0.000000,0.985,local_gain=192.269775
vrp_421_41_1,sweep-grid,try=27;dir=reverse;offset=4.241,OK_NO_BEST,2343.379859,2120.002799,1954.015684,1954.015684,0.000000,0.999,local_gain=223.377060
vrp_421_41_1,sweep-grid,try=28;dir=forward;offset=4.398,OK_NO_BEST,2356.598346,2090.247193,1954.015684,1954.015684,0.000000,1.011,local_gain=266.351153
vrp_421_41_1,sweep-grid,try=28;dir=reverse;offset=4.398,OK_NO_BEST,2343.257446,2112.281616,1954.015684,1954.015684,0.000000,1.022,local_gain=230.975829
vrp_421_41_1,sweep-grid,try=29;dir=forward;offset=4.555,OK_NO_BEST,2388.874679,2112.782578,1954.015684,1954.015684,0.000000,1.032,local_gain=276.092101
vrp_421_41_1,sweep-grid,try=29;dir=reverse;offset=4.555,OK_NO_BEST,2352.394316,2102.131108,1954.015684,1954.015684,0.000000,1.047,local_gain=250.263209
vrp_421_41_1,sweep-grid,try=30;dir=forward;offset=4.712,OK_NO_BEST,2377.680392,2053.013198,1954.015684,1954.015684,0.000000,1.070,local_gain=324.667194
vrp_421_41_1,sweep-grid,try=30;dir=reverse;offset=4.712,OK_NO_BEST,2369.295271,2058.591849,1954.015684,1954.015684,0.000000,1.087,local_gain=310.703422
vrp_421_41_1,sweep-grid,try=31;dir=forward;offset=4.869,OK_NO_BEST,2355.192317,2103.860000,1954.015684,1954.015684,0.000000,1.098,local_gain=251.332317
vrp_421_41_1,sweep-grid,try=31;dir=reverse;offset=4.869,OK_NO_BEST,2361.454257,2130.882181,1954.015684,1954.015684,0.000000,1.108,local_gain=230.572076
vrp_421_41_1,sweep-grid,try=32;dir=forward;offset=5.027,OK_NO_BEST,2347.384458,2133.920317,1954.015684,1954.015684,0.000000,1.120,local_gain=213.464141
vrp_421_41_1,sweep-grid,try=32;dir=reverse;offset=5.027,OK_NO_BEST,2363.559320,2090.041856,1954.015684,1954.015684,0.000000,1.143,local_gain=273.517464
vrp_421_41_1,sweep-grid,try=33;dir=forward;offset=5.184,OK_NO_BEST,2362.772564,2096.243228,1954.015684,1954.015684,0.000000,1.157,local_gain=266.529335
vrp_421_41_1,sweep-grid,try=33;dir=reverse;offset=5.184,OK_NO_BEST,2355.650217,2102.484827,1954.015684,1954.015684,0.000000,1.175,local_gain=253.165390
vrp_421_41_1,sweep-grid,try=34;dir=forward;offset=5.341,OK_NO_BEST,2359.955477,2133.558413,1954.015684,1954.015684,0.000000,1.187,local_gain=226.397064
vrp_421_41_1,sweep-grid,try=34;dir=reverse;offset=5.341,OK_NO_BEST,2333.930119,2116.658074,1954.015684,1954.015684,0.000000,1.201,local_gain=217.272045
